ProductBenefitRecommendedSIBetaID,ProductCode,BenefitCode,Age,RecommendedSI,DtmCreated,CreatedBy,DtmUpdated,UpdatedBy,DtmValidFrom,DtmValidTo
4205,HFC,DTH,73,8000,44:23.5,System01,NULL,NULL,00:00.0,NULL
4206,HFC,DTH,74,7000,44:23.5,System01,NULL,NULL,00:00.0,NULL
4207,HFC,DTH,75,7000,44:23.5,System01,NULL,NULL,00:00.0,NULL
4208,HFC,DTH,76,7000,44:23.5,System01,NULL,NULL,00:00.0,NULL
4209,HFC,DTH,77,7000,44:23.5,System01,NULL,NULL,00:00.0,NULL
4210,HFC,DTH,78,7000,44:23.5,System01,NULL,NULL,00:00.0,NULL
4211,HFC,DTH,79,6000,44:23.5,System01,NULL,NULL,00:00.0,NULL
4212,NFC,DTH,18,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4213,NFC,DTH,19,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4214,NFC,DTH,20,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4215,NFC,DTH,21,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4216,NFC,DTH,22,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4217,NFC,DTH,23,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4218,NFC,DTH,24,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4219,NFC,DTH,25,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4220,NFC,DTH,26,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4221,NFC,DTH,27,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4222,NFC,DTH,28,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4223,NFC,DTH,29,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4224,NFC,DTH,30,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4225,NFC,DTH,31,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4226,NFC,DTH,32,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4227,NFC,DTH,33,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4228,NFC,DTH,34,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4229,NFC,DTH,35,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4230,NFC,DTH,36,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4231,NFC,DTH,37,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4232,NFC,DTH,38,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4233,NFC,DTH,39,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4234,NFC,DTH,40,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4235,NFC,DTH,41,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4236,NFC,DTH,42,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4237,NFC,DTH,43,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4238,NFC,DTH,44,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4239,NFC,DTH,45,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4240,NFC,DTH,46,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4241,NFC,DTH,47,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4242,NFC,DTH,48,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4243,NFC,DTH,49,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4244,NFC,DTH,50,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4245,NFC,DTH,51,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4246,NFC,DTH,52,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4247,NFC,DTH,53,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4248,NFC,DTH,54,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4249,NFC,DTH,55,13000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4250,NFC,DTH,56,13000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4251,NFC,DTH,57,13000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4252,NFC,DTH,58,13000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4253,NFC,DTH,59,13000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4254,NFC,DTH,60,12000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4255,NFC,DTH,61,12000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4256,NFC,DTH,62,12000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4257,NFC,DTH,63,12000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4258,NFC,DTH,64,12000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4259,NFC,DTH,65,10000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4260,NFC,DTH,66,10000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4261,NFC,DTH,67,10000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4262,NFC,DTH,68,10000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4263,NFC,DTH,69,10000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4264,NFC,DTH,70,10000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4265,NFC,DTH,71,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4266,NFC,DTH,72,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4267,NFC,DTH,73,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4268,NFC,DTH,74,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4269,NFC,DTH,75,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4270,NFC,DTH,76,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4271,NFC,DTH,77,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4272,NFC,DTH,78,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4273,NFC,DTH,79,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4274,OFC,DTH,18,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4275,OFC,DTH,19,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4276,OFC,DTH,20,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4277,OFC,DTH,21,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4278,OFC,DTH,22,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4279,OFC,DTH,23,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4280,OFC,DTH,24,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4281,OFC,DTH,25,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4282,OFC,DTH,26,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4283,OFC,DTH,27,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4284,OFC,DTH,28,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4285,OFC,DTH,29,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4286,OFC,DTH,30,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4287,OFC,DTH,31,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4288,OFC,DTH,32,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4289,OFC,DTH,33,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4290,OFC,DTH,34,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4291,OFC,DTH,35,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4292,OFC,DTH,36,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4293,OFC,DTH,37,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4294,OFC,DTH,38,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4295,OFC,DTH,39,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4296,OFC,DTH,40,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4297,OFC,DTH,41,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4298,OFC,DTH,42,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4299,OFC,DTH,43,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4300,OFC,DTH,44,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4301,OFC,DTH,45,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4302,OFC,DTH,46,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4303,OFC,DTH,47,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4304,OFC,DTH,48,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4305,OFC,DTH,49,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4306,OFC,DTH,50,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4307,OFC,DTH,51,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4308,OFC,DTH,52,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4309,OFC,DTH,53,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4310,OFC,DTH,54,16000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4311,OFC,DTH,55,13000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4312,OFC,DTH,56,13000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4313,OFC,DTH,57,13000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4314,OFC,DTH,58,13000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4315,OFC,DTH,59,13000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4316,OFC,DTH,60,12000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4317,OFC,DTH,61,12000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4318,OFC,DTH,62,12000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4319,OFC,DTH,63,12000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4320,OFC,DTH,64,12000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4321,OFC,DTH,65,10000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4322,OFC,DTH,66,10000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4323,OFC,DTH,67,10000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4324,OFC,DTH,68,10000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4325,OFC,DTH,69,10000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4326,OFC,DTH,70,10000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4327,OFC,DTH,71,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4328,OFC,DTH,72,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4329,OFC,DTH,73,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4330,OFC,DTH,74,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4331,OFC,DTH,75,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4332,OFC,DTH,76,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4333,OFC,DTH,77,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4334,OFC,DTH,78,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4335,OFC,DTH,79,8000,13:44.2,System01,00:00.0,MuhamS02,00:00.0,00:00.0
4336,OLF,DTH,16,550000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4337,OLF,DTH,17,550000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4338,OLF,DTH,18,550000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4339,OLF,DTH,19,550000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4340,OLF,DTH,20,550000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4341,OLF,DTH,21,550000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4342,OLF,DTH,22,550000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4343,OLF,DTH,23,550000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4344,OLF,DTH,24,600000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4345,OLF,DTH,25,600000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4346,OLF,DTH,26,600000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4347,OLF,DTH,27,600000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4348,OLF,DTH,28,600000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4349,OLF,DTH,29,600000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4350,OLF,DTH,30,600000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4351,OLF,DTH,31,600000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4352,OLF,DTH,32,600000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4353,OLF,DTH,33,600000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4354,OLF,DTH,34,600000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4355,OLF,DTH,35,550000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4356,OLF,DTH,36,550000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4357,OLF,DTH,37,550000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4358,OLF,DTH,38,550000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4359,OLF,DTH,39,550000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4360,OLF,DTH,40,500000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4361,OLF,DTH,41,500000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4362,OLF,DTH,42,500000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4363,OLF,DTH,43,450000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4364,OLF,DTH,44,450000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4365,OLF,DTH,45,400000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4366,OLF,DTH,46,400000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4367,OLF,DTH,47,400000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4368,OLF,DTH,48,350000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4369,OLF,DTH,49,350000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4370,OLF,DTH,50,350000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4371,OLF,DTH,51,300000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4372,OLF,DTH,52,300000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4373,OLF,DTH,53,250000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4374,OLF,DTH,54,250000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4375,OLF,DTH,55,250000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4376,OLF,DTH,56,200000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4377,OLF,DTH,57,200000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4378,OLF,DTH,58,200000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4379,OLF,DTH,59,200000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4380,OLF,DTH,60,150000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4381,OLF,DTH,61,150000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4382,OLF,DTH,62,150000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4383,OLF,DTH,63,100000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4384,OLF,DTH,64,100000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4385,OLF,DTH,65,100000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4386,OLF,DTH,66,100000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4387,OLF,DTH,67,100000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4388,OLF,DTH,68,100000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4389,OLF,DTH,69,100000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4390,OLF,DTH,70,100000,18:12.3,System01,00:00.0,JamesP02,00:00.0,00:00.0
4391,OLL,DTH,16,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4392,OLL,DTH,17,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4393,OLL,DTH,18,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4394,OLL,DTH,19,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4395,OLL,DTH,20,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4396,OLL,DTH,21,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4397,OLL,DTH,22,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4398,OLL,DTH,23,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4399,OLL,DTH,24,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4400,OLL,DTH,25,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4401,OLL,DTH,26,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4402,OLL,DTH,27,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4403,OLL,DTH,28,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4404,OLL,DTH,29,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4405,OLL,DTH,30,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4406,OLL,DTH,31,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4407,OLL,DTH,32,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4408,OLL,DTH,33,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4409,OLL,DTH,34,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4410,OLL,DTH,35,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4411,OLL,DTH,36,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4412,OLL,DTH,37,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4413,OLL,DTH,38,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4414,OLL,DTH,39,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4415,OLL,DTH,40,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4416,OLL,DTH,41,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4417,OLL,DTH,42,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4418,OLL,DTH,43,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4419,OLL,DTH,44,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4420,OLL,DTH,45,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4421,OLL,DTH,46,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4422,OLL,DTH,47,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4423,OLL,DTH,48,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4424,OLL,DTH,49,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4425,OLL,DTH,50,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4426,OLL,DTH,51,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4427,OLL,DTH,52,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4428,OLL,DTH,53,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4429,OLL,DTH,54,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4430,OLL,DTH,55,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4431,OLL,DTH,56,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4432,OLL,DTH,57,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4433,OLL,DTH,58,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4434,OLL,DTH,59,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4435,OLL,DTH,60,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4436,OLL,DTH,61,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4437,OLL,DTH,62,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4438,OLL,DTH,63,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4439,OLL,DTH,64,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4440,OLL,DTH,65,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4441,OLL,DTH,66,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4442,OLL,DTH,67,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4443,OLL,DTH,68,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4444,OLL,DTH,69,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4445,OLL,DTH,70,100000,00:00.0,MattH01,NULL,NULL,00:00.0,NULL
4446,GT1,DTH,18,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4447,GT1,DTH,19,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4448,GT1,DTH,20,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4449,GT1,DTH,21,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4450,GT1,DTH,22,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4451,GT1,DTH,23,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4452,GT1,DTH,24,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4453,GT1,DTH,25,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4454,GT1,DTH,26,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4455,GT1,DTH,27,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4456,GT1,DTH,28,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4457,GT1,DTH,29,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4458,GT1,DTH,30,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4459,GT1,DTH,31,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4460,GT1,DTH,32,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4461,GT1,DTH,33,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4462,GT1,DTH,34,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4463,GT1,DTH,35,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4464,GT1,DTH,36,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4465,GT1,DTH,37,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4466,GT1,DTH,38,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4467,GT1,DTH,39,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4468,GT1,DTH,40,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4469,GT1,DTH,41,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4470,GT1,DTH,42,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4471,GT1,DTH,43,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4472,GT1,DTH,44,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4473,GT1,DTH,45,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4474,GT1,DTH,46,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4475,GT1,DTH,47,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4476,GT1,DTH,48,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4477,GT1,DTH,49,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4478,GT1,DTH,50,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4479,GT1,DTH,51,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4480,GT1,DTH,52,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4481,GT1,DTH,53,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4482,GT1,DTH,54,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4483,GT1,DTH,55,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4484,GT1,DTH,56,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4485,GT1,DTH,57,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4486,GT1,DTH,58,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4487,GT1,DTH,59,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4488,GT1,DTH,60,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4489,GT1,DTH,61,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4490,GT1,DTH,62,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4491,GT1,DTH,63,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4492,GT1,DTH,64,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4493,GT1,DTH,65,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
